record_id,source_system,source_container,item_path,item_name,item_kind,format,size_bytes,created_at,modified_at,source_id,web_url,sha256,text_sha256,classification_level,classification_label,classification_status,proposed_category,editorial_status,duplicate_of,article_association,inspection_scope,rationale,warnings
drive:1ALgpwj89dLB8Imn9OcouKCgL9_5RG7heYUK1C0dUUNQ,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/o que é o reviews/slide 3 o que é o reviews,slide 3 o que é o reviews,file,application/vnd.google-apps.document,4477,2026-05-27T16:03:39.496Z,2026-05-27T16:04:04.284Z,1ALgpwj89dLB8Imn9OcouKCgL9_5RG7heYUK1C0dUUNQ,https://docs.google.com/document/d/1ALgpwj89dLB8Imn9OcouKCgL9_5RG7heYUK1C0dUUNQ/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:163ImDjR7mc4rKCTV4dCkYxW1kidDER8Hi8rvLmE0lSw,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/o que é o reviews/slide 4 o que é o reviews,slide 4 o que é o reviews,file,application/vnd.google-apps.document,4498,2026-05-27T16:04:09.358Z,2026-05-27T16:04:51.020Z,163ImDjR7mc4rKCTV4dCkYxW1kidDER8Hi8rvLmE0lSw,https://docs.google.com/document/d/163ImDjR7mc4rKCTV4dCkYxW1kidDER8Hi8rvLmE0lSw/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1FCwebNZaSpuwxqbvAe88b7p7yDGZ3yZAs_pnw0tPTJY,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/o que é o reviews/slide 5 o que é o reviews,slide 5 o que é o reviews,file,application/vnd.google-apps.document,5091,2026-05-27T16:05:42.964Z,2026-05-27T16:06:00.149Z,1FCwebNZaSpuwxqbvAe88b7p7yDGZ3yZAs_pnw0tPTJY,https://docs.google.com/document/d/1FCwebNZaSpuwxqbvAe88b7p7yDGZ3yZAs_pnw0tPTJY/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1hgj9714UKs76WPfIhbXLAAVbj6y1kLE16Fe5qksXB5o,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/o que é o reviews/slide 6 o que é o reviews,slide 6 o que é o reviews,file,application/vnd.google-apps.document,4335,2026-05-27T16:06:39.930Z,2026-05-27T16:06:46.688Z,1hgj9714UKs76WPfIhbXLAAVbj6y1kLE16Fe5qksXB5o,https://docs.google.com/document/d/1hgj9714UKs76WPfIhbXLAAVbj6y1kLE16Fe5qksXB5o/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1Rn1flPrX7-oNlfar8MevoSvIkFSRqms1O-oU3RUUHd0,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/produto-serviço/slide 1 produto,slide 1 produto,file,application/vnd.google-apps.document,3046,2026-05-27T16:32:49.102Z,2026-05-27T16:33:02.111Z,1Rn1flPrX7-oNlfar8MevoSvIkFSRqms1O-oU3RUUHd0,https://docs.google.com/document/d/1Rn1flPrX7-oNlfar8MevoSvIkFSRqms1O-oU3RUUHd0/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1AeiO0w_MZ_Mgw_xqOXIE6OrJKZIu0am1voYBYEBGwPE,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/produto-serviço/slide 2 produto,slide 2 produto,file,application/vnd.google-apps.document,4367,2026-05-27T16:33:07.842Z,2026-05-27T16:34:26.006Z,1AeiO0w_MZ_Mgw_xqOXIE6OrJKZIu0am1voYBYEBGwPE,https://docs.google.com/document/d/1AeiO0w_MZ_Mgw_xqOXIE6OrJKZIu0am1voYBYEBGwPE/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1SjOtGiP_xZiwwoAAaiMngsxRkinNTo65hv5ARWfK_mE,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/produto-serviço/slide 3 produto,slide 3 produto,file,application/vnd.google-apps.document,4024,2026-05-27T17:10:51.448Z,2026-05-27T17:11:03.511Z,1SjOtGiP_xZiwwoAAaiMngsxRkinNTo65hv5ARWfK_mE,https://docs.google.com/document/d/1SjOtGiP_xZiwwoAAaiMngsxRkinNTo65hv5ARWfK_mE/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1Z4boA2B-JcI2kbvoyt3XRITxhIfA60cKLMEuQsvgad0,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/produto-serviço/slide 4 produto,slide 4 produto,file,application/vnd.google-apps.document,4729,2026-05-27T17:11:09.469Z,2026-05-27T17:12:01.367Z,1Z4boA2B-JcI2kbvoyt3XRITxhIfA60cKLMEuQsvgad0,https://docs.google.com/document/d/1Z4boA2B-JcI2kbvoyt3XRITxhIfA60cKLMEuQsvgad0/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1QLIZ271YQyNr1uXM6qk4OqwKfCP8y9zUP2aBIM4IS0g,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/produto-serviço/slide 5 produto,slide 5 produto,file,application/vnd.google-apps.document,3730,2026-05-27T17:13:10.919Z,2026-05-27T17:13:17.281Z,1QLIZ271YQyNr1uXM6qk4OqwKfCP8y9zUP2aBIM4IS0g,https://docs.google.com/document/d/1QLIZ271YQyNr1uXM6qk4OqwKfCP8y9zUP2aBIM4IS0g/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:149A5keszzq-jSuO3dW0H1fxTVz_HhDxC,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/produto/serviço,produto/serviço,folder,application/vnd.google-apps.folder,,2026-05-27T16:31:44.388Z,2026-05-27T16:31:44.388Z,149A5keszzq-jSuO3dW0H1fxTVz_HhDxC,https://drive.google.com/drive/folders/149A5keszzq-jSuO3dW0H1fxTVz_HhDxC,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1rV0DkLhIjy_PkeJIrLSKwC8tCSuUGOPXVsGP7PGCKq4,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/PROMPT APRENDER MD (APLICAR ANTES SEMPRE),PROMPT APRENDER MD (APLICAR ANTES SEMPRE),file,application/vnd.google-apps.document,6856,2026-05-26T17:58:22.459Z,2026-05-27T15:53:36.182Z,1rV0DkLhIjy_PkeJIrLSKwC8tCSuUGOPXVsGP7PGCKq4,https://docs.google.com/document/d/1rV0DkLhIjy_PkeJIrLSKwC8tCSuUGOPXVsGP7PGCKq4/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1mdsBneggKX2EHDJau8AW1JP9XP9dAS3qnwpvsvDfUh8,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/provas sociais-feedbacks/slide 1 feedbacks,slide 1 feedbacks,file,application/vnd.google-apps.document,3671,2026-05-27T17:27:13.083Z,2026-05-27T17:28:09.476Z,1mdsBneggKX2EHDJau8AW1JP9XP9dAS3qnwpvsvDfUh8,https://docs.google.com/document/d/1mdsBneggKX2EHDJau8AW1JP9XP9dAS3qnwpvsvDfUh8/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:12cPAIIl0igESkojiHdhb9N9wzs8mD3Xt4viDQabuJ6A,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/provas sociais-feedbacks/slide 2 feedbacks,slide 2 feedbacks,file,application/vnd.google-apps.document,3685,2026-05-27T17:28:15.057Z,2026-05-27T17:29:05.816Z,12cPAIIl0igESkojiHdhb9N9wzs8mD3Xt4viDQabuJ6A,https://docs.google.com/document/d/12cPAIIl0igESkojiHdhb9N9wzs8mD3Xt4viDQabuJ6A/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1QH8SlXr3aYV4YzWWdp9B0MvAp-Yyyliv1eMvjTqJqjo,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/provas sociais-feedbacks/slide 3 feedbacks,slide 3 feedbacks,file,application/vnd.google-apps.document,3451,2026-05-27T17:31:07.246Z,2026-05-27T17:31:15.396Z,1QH8SlXr3aYV4YzWWdp9B0MvAp-Yyyliv1eMvjTqJqjo,https://docs.google.com/document/d/1QH8SlXr3aYV4YzWWdp9B0MvAp-Yyyliv1eMvjTqJqjo/edit?usp=drivesdk,,,D,material de discussão,proposed,social_visual_prompt_or_template,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A árvore de pastas identifica prompts e templates de slides/imagens para Instagram.,returned_parent_ids
drive:1QrgdYUFu482rBqHNndJtGD5EaaDMqrN1,google-drive,Reviews,Reviews/Documentos/Prompts/prompts para imagens instagram/provas sociais/feedbacks,provas sociais/feedbacks,folder,application/vnd.google-apps.folder,,2026-05-27T17:27:06.894Z,2026-05-27T17:27:06.894Z,1QrgdYUFu482rBqHNndJtGD5EaaDMqrN1,https://drive.google.com/drive/folders/1QrgdYUFu482rBqHNndJtGD5EaaDMqrN1,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1XMqaVQzbXLpqbBe61pL3mbtoRNRfgCY2sWQ7-gy_Hug,google-drive,Reviews,Reviews/Documentos/Prompts/SCRIPT ESCRITA RESPOSTA CLÍNICA REVIEWS,SCRIPT ESCRITA RESPOSTA CLÍNICA REVIEWS,file,application/vnd.google-apps.document,4343,2026-03-22T20:46:21.012Z,2026-03-22T20:46:33.371Z,1XMqaVQzbXLpqbBe61pL3mbtoRNRfgCY2sWQ7-gy_Hug,https://docs.google.com/document/d/1XMqaVQzbXLpqbBe61pL3mbtoRNRfgCY2sWQ7-gy_Hug/edit?usp=drivesdk,,,D,material de discussão,proposed,prompt_or_ai_workflow_reference,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Prompts e o nome indicam instruções ou referências para fluxos assistidos por IA.,returned_parent_ids
drive:1moUQIIAnnDq3Huh7ltajn5xnsrymnyBc2lpwe8afuco,google-drive,Reviews,Reviews/Documentos/Prompts/SUPER PROMPT DE PESQUISADOR CRÍTICO E BASEADO EM EVIDÊNCIAS – “MODO SUPREMO”,SUPER PROMPT DE PESQUISADOR CRÍTICO E BASEADO EM EVIDÊNCIAS – “MODO SUPREMO”,file,application/vnd.google-apps.document,2773,2026-03-22T20:51:04.963Z,2026-03-22T20:51:13.442Z,1moUQIIAnnDq3Huh7ltajn5xnsrymnyBc2lpwe8afuco,https://docs.google.com/document/d/1moUQIIAnnDq3Huh7ltajn5xnsrymnyBc2lpwe8afuco/edit?usp=drivesdk,,,D,material de discussão,proposed,prompt_or_ai_workflow_reference,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Prompts e o nome indicam instruções ou referências para fluxos assistidos por IA.,returned_parent_ids
drive:17X9NnjKj2njpIG1ziuvmeKHsUKxwJsAT0VpoU2thD7A,google-drive,Reviews,Reviews/Documentos/Prompts/SUPER PROMPT DE PESQUISADOR CRÍTICO E BASEADO EM EVIDÊNCIAS – “MODO SUPREMO”,SUPER PROMPT DE PESQUISADOR CRÍTICO E BASEADO EM EVIDÊNCIAS – “MODO SUPREMO”,file,application/vnd.google-apps.document,2843,2026-03-22T20:45:25.138Z,2026-03-22T20:45:38.474Z,17X9NnjKj2njpIG1ziuvmeKHsUKxwJsAT0VpoU2thD7A,https://docs.google.com/document/d/17X9NnjKj2njpIG1ziuvmeKHsUKxwJsAT0VpoU2thD7A/edit?usp=drivesdk,,,D,material de discussão,proposed,prompt_or_ai_workflow_reference,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Prompts e o nome indicam instruções ou referências para fluxos assistidos por IA.,returned_parent_ids
drive:1i_P1_4nhfQZ4AWy9B4nPSWf65evNzbCt4BjdYEGO-90,google-drive,Reviews,Reviews/Documentos/Prompts/Teste 1,Teste 1,file,application/vnd.google-apps.document,2170,2026-03-22T20:46:38.434Z,2026-03-22T20:47:14.006Z,1i_P1_4nhfQZ4AWy9B4nPSWf65evNzbCt4BjdYEGO-90,https://docs.google.com/document/d/1i_P1_4nhfQZ4AWy9B4nPSWf65evNzbCt4BjdYEGO-90/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,prompt_or_ai_workflow_reference,unverified,,unresolved-metadata-only,drive-metadata,"Nome identifica teste, memória de ferramenta ou versão antiga. Snapshot: A localização em Prompts e o nome indicam instruções ou referências para fluxos assistidos por IA.",returned_parent_ids
drive:1d3RMjKElUUoQrn2I5wygW1rUvs97oGp1,google-drive,Reviews,Reviews/Documentos/Transcrições,Transcrições,folder,application/vnd.google-apps.folder,,2026-03-27T10:22:45.144Z,2026-03-27T10:22:45.144Z,1d3RMjKElUUoQrn2I5wygW1rUvs97oGp1,https://drive.google.com/drive/folders/1d3RMjKElUUoQrn2I5wygW1rUvs97oGp1,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1M0vjbdgCW-QmW5KDzXzUGfWG-e0V3zxYSYjLgn9lVaA,google-drive,Reviews,Reviews/Documentos/Transcrições/Transcrições Áudios,Transcrições Áudios,file,application/vnd.google-apps.document,4714,2026-03-22T20:43:50.877Z,2026-03-22T20:44:17.735Z,1M0vjbdgCW-QmW5KDzXzUGfWG-e0V3zxYSYjLgn9lVaA,https://docs.google.com/document/d/1M0vjbdgCW-QmW5KDzXzUGfWG-e0V3zxYSYjLgn9lVaA/edit?usp=drivesdk,,,D,material de discussão,proposed,transcript_or_meeting_notes,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização e o nome indicam material de transcrição.,returned_parent_ids
drive:1NIyHj_tF9U3O6gEwB1dVGKRCqx4RjKvi,google-drive,Reviews,Reviews/Entregas Gabriel,Entregas Gabriel,folder,application/vnd.google-apps.folder,,2025-12-18T15:16:28.264Z,2025-12-18T15:16:28.264Z,1NIyHj_tF9U3O6gEwB1dVGKRCqx4RjKvi,https://drive.google.com/drive/folders/1NIyHj_tF9U3O6gEwB1dVGKRCqx4RjKvi,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1gzk5giD3UO381gqcy1rs7HWbT9kxfE_V5rDUkZDJqLw,google-drive,Reviews,Reviews/Entregas Gabriel/[Revisando] Resposta Clínica DII Psycho 19/12,[Revisando] Resposta Clínica DII Psycho 19/12,file,application/vnd.google-apps.document,16125,2025-12-19T13:01:34.218Z,2026-01-04T19:47:37.252Z,1gzk5giD3UO381gqcy1rs7HWbT9kxfE_V5rDUkZDJqLw,https://docs.google.com/document/d/1gzk5giD3UO381gqcy1rs7HWbT9kxfE_V5rDUkZDJqLw/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_working_document_or_handoff,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Entregas Gabriel sugere manuscrito ou entrega; prefixos como Cópia/Revisando são preservados, mas não convertidos em status confirmado.",returned_parent_ids
drive:1EmZZx3lq9hOBmaenp6yxzEv1RhnZILaxwVr7YsgIDn8,google-drive,Reviews,Reviews/Entregas Gabriel/[Revisando] Resposta Clínica DRC e Sal 07/01/26,[Revisando] Resposta Clínica DRC e Sal 07/01/26,file,application/vnd.google-apps.document,10890,2026-01-07T17:32:52.848Z,2026-01-09T09:54:45.371Z,1EmZZx3lq9hOBmaenp6yxzEv1RhnZILaxwVr7YsgIDn8,https://docs.google.com/document/d/1EmZZx3lq9hOBmaenp6yxzEv1RhnZILaxwVr7YsgIDn8/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_working_document_or_handoff,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Entregas Gabriel sugere manuscrito ou entrega; prefixos como Cópia/Revisando são preservados, mas não convertidos em status confirmado.",returned_parent_ids
drive:1wmGtNjTbcmHmOdbkiTQiYaFe7m_7P_OR3F8kUSGCYyQ,google-drive,Reviews,Reviews/Entregas Gabriel/[Revisando] Resposta Clínica Obesidade Adaptações Metabólicas 28/12,[Revisando] Resposta Clínica Obesidade Adaptações Metabólicas 28/12,file,application/vnd.google-apps.document,15471,2025-12-28T23:16:23.039Z,2026-06-17T06:19:31.079Z,1wmGtNjTbcmHmOdbkiTQiYaFe7m_7P_OR3F8kUSGCYyQ,https://docs.google.com/document/d/1wmGtNjTbcmHmOdbkiTQiYaFe7m_7P_OR3F8kUSGCYyQ/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_working_document_or_handoff,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Entregas Gabriel sugere manuscrito ou entrega; prefixos como Cópia/Revisando são preservados, mas não convertidos em status confirmado.",returned_parent_ids
drive:125zULMQr7pbszbxcuF-8Ad-aHOHi6g2TekgL_uvXyHI,google-drive,Reviews,Reviews/Entregas Gabriel/[Revisando] Resposta Clínica TRT Disfunção Sexual 23/12/25,[Revisando] Resposta Clínica TRT Disfunção Sexual 23/12/25,file,application/vnd.google-apps.document,10662,2025-12-23T18:10:05.821Z,2026-01-04T19:47:45.877Z,125zULMQr7pbszbxcuF-8Ad-aHOHi6g2TekgL_uvXyHI,https://docs.google.com/document/d/125zULMQr7pbszbxcuF-8Ad-aHOHi6g2TekgL_uvXyHI/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_working_document_or_handoff,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Entregas Gabriel sugere manuscrito ou entrega; prefixos como Cópia/Revisando são preservados, mas não convertidos em status confirmado.",returned_parent_ids
